Year,County,type,Count
2000,Wayne,1,242.67441860465115
2000,Wayne,2,20.91176470588235
2000,Westchester,0,10685.737394957983
2000,Westchester,1,0.0
2000,Westchester,2,0.0
2000,Wyoming,0,1301.358208955224
2000,Wyoming,1,195.56896551724137
2000,Wyoming,2,104.24812030075188
2000,Yates,0,1246.1538461538462
2000,Yates,1,20.069565217391304
2000,Yates,2,1.2527472527472527
2001,Albany,0,8241.826989619378
2001,Albany,1,284.93650793650795
2001,Albany,2,25.70767494356659
2001,Allegany,0,1807.2727272727273
2001,Allegany,1,126.70270270270271
2001,Allegany,2,14.243445692883896
2001,Bronx,0,39990.11538461538
2001,Bronx,2,1714.2933070866143
2001,Broome,0,3959.487922705314
2001,Broome,1,167.7348484848485
2001,Broome,2,107.27363184079601
2001,Cattaraugus,0,3112.5315315315315
2001,Cattaraugus,1,58.9825327510917
2001,Cattaraugus,2,45.15144766146993
2001,Cayuga,0,2026.6532258064517
2001,Cayuga,1,58.05102040816327
2001,Cayuga,2,60.26007326007326
2001,Chautauqua,0,3758.5723270440253
2001,Chautauqua,1,217.31294964028777
2001,Chautauqua,2,34.56932515337423
2001,Chemung,0,3503.3815789473683
2001,Chemung,1,1155.5701754385964
2001,Chemung,2,1517.4203821656051
2001,Chenango,0,1310.8478260869565
2001,Chenango,1,123.62745098039215
2001,Chenango,2,18.990867579908677
2001,Clinton,0,1517.6097560975609
2001,Clinton,1,175.65413533834587
2001,Clinton,2,162.85096153846155
2001,Columbia,0,1864.685393258427
2001,Columbia,1,0.0
2001,Columbia,2,0.0
2001,Cortland,0,2225.642105263158
2001,Cortland,1,39.00729927007299
2001,Cortland,2,51.07936507936508
2001,Delaware,0,1597.679012345679
2001,Delaware,1,16.653465346534652
2001,Delaware,2,18.5126582278481
2001,Dutchess,0,3830.7958115183246
2001,Dutchess,1,0.0
2001,Dutchess,2,0.0
2001,Erie,0,7556.021172638437
2001,Erie,1,45.736907730673316
2001,Erie,2,499.7376126126126
2001,Essex,0,2292.3380281690143
2001,Essex,1,98.30985915492958
2001,Essex,2,12.889908256880734
2001,Franklin,0,1816.625
2001,Franklin,1,56.64383561643836
2001,Franklin,2,6.242009132420091
2001,Fulton,0,1335.5636363636363
2001,Fulton,1,0.0
2001,Fulton,2,347.85135135135135
2001,Genesee,0,4142.337078651685
2001,Genesee,1,146.4655172413793
2001,Genesee,2,89.8776758409786
2001,Greene,0,3284.3432835820895
2001,Greene,1,114.35616438356165
2001,Greene,2,58.101694915254235
2001,Hamilton,0,588.5
2001,Hamilton,1,14.666666666666666
2001,Hamilton,2,3.9
2001,Herkimer,0,2093.948275862069
2001,Herkimer,1,7.84251968503937
2001,Herkimer,2,10.091269841269842
2001,Jefferson,0,1976.923076923077
2001,Jefferson,1,27.28674698795181
2001,Jefferson,2,73.40700808625337
2001,Kings,0,51093.59523809524
2001,Kings,2,1419.8078658929724
2001,Lewis,0,995.1428571428571
2001,Lewis,1,52.51282051282051
2001,Lewis,2,17.36904761904762
2001,Livingston,0,1933.4245283018868
2001,Livingston,1,44.63354037267081
2001,Livingston,2,64.53365384615384
2001,Madison,0,1757.0333333333333
2001,Madison,1,46.723636363636366
2001,Madison,2,21.2751677852349
2001,Monroe,0,7163.888675623801
2001,Monroe,1,598.9795918367347
2001,Monroe,2,131.93323442136497
2001,Montgomery,0,2093.7218934911243
2001,Montgomery,1,52.53928571428571
2001,Montgomery,2,537.1673003802281
2001,Nassau,0,9069.21052631579
2001,Nassau,1,3930.862290862291
2001,Nassau,2,208.74591144794576
2001,New York,0,65681.3
2001,New York,2,1959.3523717328171
2001,Niagara,0,3640.2411067193675
2001,Niagara,1,140.7290322580645
2001,Niagara,2,6.699527010206622
2001,Oneida,0,2033.120786516854
2001,Oneida,1,13.326530612244898
2001,Oneida,2,511.80829015544043
2001,Onondaga,0,6496.742424242424
2001,Onondaga,1,2880.381909547739
2001,Onondaga,2,452.11378737541526
2001,Ontario,0,5322.227272727273
2001,Ontario,1,154.45882352941177
2001,Ontario,2,56.40929203539823
2001,Orange,0,10612.876923076923
2001,Orange,1,0.0
2001,Orange,2,0.0
2001,Orleans,0,1338.446153846154
2001,Orleans,1,348.1818181818182
2001,Orleans,2,228.9142857142857
2001,Oswego,0,5041.148760330579
2001,Oswego,1,112.48245614035088
2001,Oswego,2,32.26553672316384
2001,Otsego,0,1181.7874015748032
2001,Otsego,1,0.0
2001,Otsego,2,0.11952191235059761
2001,Putnam,0,6341.25
2001,Putnam,1,0.0
2001,Putnam,2,0.0
2001,Queens,0,31957.491228070176
2001,Queens,2,1064.504411764706
2001,Rensselaer,0,1786.2157534246576
2001,Rensselaer,1,166.5639534883721
2001,Rensselaer,2,39.25726141078838
2001,Richmond,0,57599.26315789474
2001,Richmond,2,1044.7184325108853
2001,Rockland,0,12522.358778625954
2001,Rockland,1,0.0
2001,Rockland,2,0.0
2001,Saint Lawrence,0,1352.6296296296296
2001,Saint Lawrence,1,138.1119133574007
2001,Saint Lawrence,2,56.16705882352941
2001,Saratoga,0,3909.076923076923
2001,Saratoga,1,73.81102362204724
2001,Saratoga,2,398.63296703296703
2001,Schenectady,0,5695.09009009009
2001,Schenectady,1,66.41584158415841
2001,Schenectady,2,27.991847826086957
2001,Schoharie,0,1654.7837837837837
2001,Schoharie,1,0.0
2001,Schoharie,2,0.0
2001,Schuyler,0,533.28
2001,Schuyler,1,18.754716981132077
2001,Schuyler,2,11.99074074074074
2001,Seneca,0,3232.68085106383
2001,Seneca,1,16.6875
2001,Seneca,2,8.764705882352942
2001,Steuben,0,3535.795918367347
2001,Steuben,1,38.48039215686274
2001,Steuben,2,56.66094420600859
2001,Suffolk,0,6691.446043165468
2001,Suffolk,1,5143.992307692308
2001,Suffolk,2,191.6286472148541
2001,Sullivan,0,3736.252427184466
2001,Sullivan,1,19.04186046511628
2001,Sullivan,2,0.0
2001,Tioga,0,1874.9756097560976
2001,Tioga,1,128.140625
2001,Tioga,2,19.948453608247423
2001,Tompkins,0,6720.920792079208
2001,Tompkins,1,21.688212927756656
2001,Tompkins,2,416.78409090909093
2001,Ulster,0,1919.3831417624522
2001,Ulster,1,0.0
2001,Ulster,2,0.0
2001,Warren,0,2038.407894736842
2001,Warren,1,257.43589743589746
2001,Warren,2,231.21686746987953
2001,Washington,0,1332.264705882353
2001,Washington,1,49.96634615384615
2001,Washington,2,112.8457711442786
2001,Wayne,0,1930.578125
2001,Wayne,1,287.93023255813955
2001,Wayne,2,58.35294117647059
2001,Westchester,0,4229.810924369748
2001,Westchester,1,41.18779342723005
2001,Westchester,2,1.5545966228893058
2001,Wyoming,0,1092.8358208955224
2001,Wyoming,1,85.36206896551724
2001,Wyoming,2,55.8796992481203
2001,Yates,0,1542.8974358974358
2001,Yates,1,18.42608695652174
2001,Yates,2,3.131868131868132
2002,Albany,0,8803.896193771627
2002,Albany,1,4263.547619047619
2002,Albany,2,161.95598194130926
2002,Allegany,0,1180.3506493506493
2002,Allegany,1,298.8445945945946
2002,Allegany,2,44.767790262172284
2002,Bronx,0,28653.96153846154
2002,Bronx,2,900.8336614173228
2002,Broome,0,5861.449275362319
2002,Broome,1,793.439393939394
2002,Broome,2,26.81592039800995
2002,Cattaraugus,0,2021.7207207207207
2002,Cattaraugus,1,198.28384279475983
2002,Cattaraugus,2,71.89977728285078
2002,Cayuga,0,1921.5483870967741
2002,Cayuga,1,69.85714285714286
2002,Cayuga,2,68.98901098901099
2002,Chautauqua,0,3876.2201257861634
2002,Chautauqua,1,148.15827338129498
2002,Chautauqua,2,10.480981595092025
2002,Chemung,0,3018.0
2002,Chemung,1,394.0175438596491
2002,Chemung,2,1375.6528662420383
2002,Chenango,0,1024.5760869565217
2002,Chenango,1,878.1437908496732
2002,Chenango,2,0.0
2002,Clinton,0,2460.609756097561
2002,Clinton,1,71.77443609022556
2002,Clinton,2,9.408653846153847
2002,Columbia,0,3846.2696629213483
2002,Columbia,1,0.0
2002,Columbia,2,0.0
2002,Cortland,0,2026.5684210526315
2002,Cortland,1,33.18248175182482
2002,Cortland,2,2.7142857142857144
2002,Delaware,0,1161.148148148148
2002,Delaware,1,441.74257425742576
2002,Delaware,2,71.7373417721519
2002,Dutchess,0,6704.848167539267
2002,Dutchess,1,274.74344023323613
2002,Dutchess,2,22.33159268929504
2002,Erie,0,6639.742671009772
2002,Erie,1,308.3927680798005
2002,Erie,2,163.6492117117117
2002,Essex,0,814.8732394366198
2002,Essex,1,106.08450704225352
2002,Essex,2,3.63302752293578
2002,Franklin,0,1606.986111111111
2002,Franklin,1,0.0
2002,Franklin,2,8.867579908675799
2002,Fulton,0,1577.7636363636364
2002,Fulton,1,40.13461538461539
2002,Fulton,2,105.9054054054054
2002,Genesee,0,4248.61797752809
2002,Genesee,1,287.94827586206895
2002,Genesee,2,71.84709480122324
2002,Greene,0,2796.6716417910447
2002,Greene,1,26.465753424657535
2002,Greene,2,1.8898305084745763
2002,Hamilton,0,476.75
2002,Hamilton,1,51.55555555555556
2002,Hamilton,2,4.05
2002,Herkimer,0,1413.7155172413793
2002,Herkimer,1,179.1811023622047
2002,Herkimer,2,822.5595238095239
2002,Jefferson,0,2962.1674208144796
2002,Jefferson,1,1.6698795180722892
2002,Jefferson,2,524.3342318059299
2002,Kings,0,35721.95238095238
2002,Kings,2,991.0838168923275
2002,Lewis,0,1009.8979591836735
2002,Lewis,1,8.623931623931623
2002,Lewis,2,8.803571428571429
2002,Livingston,0,2206.896226415094
2002,Livingston,1,38.06832298136646
2002,Livingston,2,89.50961538461539
2002,Madison,0,2560.7444444444445
2002,Madison,1,49.86545454545455
2002,Madison,2,25.91946308724832
2002,Monroe,0,6230.579654510557
2002,Monroe,1,975.5918367346939
2002,Monroe,2,251.21364985163206
2002,Montgomery,0,2746.2366863905327
2002,Montgomery,1,43.66428571428571
2002,Montgomery,2,1067.4372623574145
2002,Nassau,0,25393.611336032387
2002,Nassau,1,2210.984555984556
2002,Nassau,2,159.95133625847626
2002,New York,0,61313.45
2002,New York,2,1662.460793804453
2002,Niagara,0,3483.01976284585
2002,Niagara,1,25.63225806451613
2002,Niagara,2,12.27209360219069
2002,Oneida,0,3035.7837078651687
2002,Oneida,1,141.0938775510204
2002,Oneida,2,136.3121761658031
2002,Onondaga,0,6149.371212121212
2002,Onondaga,1,407.1708542713568
2002,Onondaga,2,632.2292358803986
2002,Ontario,0,4973.290909090909
2002,Ontario,1,203.1764705882353
2002,Ontario,2,96.32522123893806
2002,Orange,0,5934.057692307692
2002,Orange,1,0.0
2002,Orange,2,126.45056065239551
2002,Orleans,0,1066.5076923076922
2002,Orleans,1,266.97727272727275
2002,Orleans,2,62.285714285714285
2002,Oswego,0,1942.206611570248
2002,Oswego,1,227.31578947368422
2002,Oswego,2,7.471751412429379
2002,Otsego,0,2114.4094488188975
2002,Otsego,1,4.735177865612648
2002,Otsego,2,0.0
2002,Putnam,0,5155.015625
2002,Putnam,1,0.0
2002,Putnam,2,0.0
2002,Queens,0,24242.900584795323
2002,Queens,2,800.7024509803922
2002,Rensselaer,0,9197.681506849314
2002,Rensselaer,1,60.26744186046512
2002,Rensselaer,2,30.439834024896264
2002,Richmond,0,32047.315789473683
2002,Richmond,2,1123.7343976777938
2002,Rockland,0,6192.366412213741
2002,Rockland,1,0.0
2002,Rockland,2,0.0
2002,Saint Lawrence,0,1534.0740740740741
2002,Saint Lawrence,1,5.527075812274369
2002,Saint Lawrence,2,21.496470588235294
2002,Saratoga,0,4070.680473372781
2002,Saratoga,1,73.10629921259843
2002,Saratoga,2,87.21098901098901
2002,Schenectady,0,3901.810810810811
2002,Schenectady,1,289.2475247524753
2002,Schenectady,2,253.24184782608697
2002,Schoharie,0,832.5
2002,Schoharie,1,33.666666666666664
2002,Schoharie,2,6.075
2002,Schuyler,0,366.85333333333335
2002,Schuyler,1,521.9622641509434
2002,Schuyler,2,47.2962962962963
2002,Seneca,0,3754.723404255319
2002,Seneca,1,83.825
2002,Seneca,2,70.27941176470588
2002,Steuben,0,2844.5102040816328
2002,Steuben,1,368.95098039215685
2002,Steuben,2,19.660944206008583
2002,Suffolk,0,9738.41726618705
2002,Suffolk,1,3314.4410256410256
2002,Suffolk,2,50.765251989389924
2002,Sullivan,0,1833.106796116505
2002,Sullivan,1,167.90232558139536
2002,Sullivan,2,15.048484848484849
2002,Tioga,0,4658.0
2002,Tioga,1,736.953125
2002,Tioga,2,58.108247422680414
2002,Tompkins,0,3208.039603960396
2002,Tompkins,1,59.551330798479086
2002,Tompkins,2,56.13636363636363
2002,Ulster,0,5621.022988505747
2002,Ulster,1,0.0
2002,Ulster,2,1256.617594254937
2002,Warren,0,5248.763157894737
2002,Warren,1,138.6769230769231
2002,Warren,2,287.09638554216866
2002,Washington,0,3638.3970588235293
2002,Washington,1,310.8173076923077
2002,Washington,2,49.54228855721393
2002,Wayne,0,2050.65625
2002,Wayne,1,94.02325581395348
2002,Wayne,2,48.67279411764706
2002,Westchester,0,5180.483193277311
2002,Westchester,1,43.028169014084504
2002,Westchester,2,0.0
2002,Wyoming,0,1515.597014925373
2002,Wyoming,1,133.8448275862069
2002,Wyoming,2,63.80451127819549
2002,Yates,0,439.20512820512823
2002,Yates,1,180.19130434782608
2002,Yates,2,3.0
2003,Albany,0,5786.245674740484
2003,Albany,1,3404.5079365079364
2003,Albany,2,115.14898419864559
2003,Allegany,0,1318.7402597402597
2003,Allegany,1,278.11486486486484
2003,Allegany,2,155.34456928838952
2003,Bronx,0,25363.02564102564
2003,Bronx,2,894.7746062992126
2003,Broome,0,2042.2222222222222
2003,Broome,1,187.01136363636363
2003,Broome,2,115.0464344941957
2003,Cattaraugus,0,1396.7297297297298
2003,Cattaraugus,1,132.46724890829694
2003,Cattaraugus,2,74.90200445434299
2003,Cayuga,0,3119.1370967741937
2003,Cayuga,1,17.183673469387756
2003,Cayuga,2,748.2490842490843
2003,Chautauqua,0,3252.8364779874214
2003,Chautauqua,1,183.90107913669064
2003,Chautauqua,2,54.84662576687116
2003,Chemung,0,3111.5263157894738
2003,Chemung,1,530.9429824561404
2003,Chemung,2,193.71496815286625
2003,Chenango,0,1420.9130434782608
2003,Chenango,1,733.1176470588235
2003,Chenango,2,0.0
2003,Clinton,0,3018.569105691057
2003,Clinton,1,68.25563909774436
2003,Clinton,2,5.7451923076923075
2003,Columbia,0,1129.741573033708
2003,Columbia,1,0.0
2003,Columbia,2,0.0
2003,Cortland,0,975.0947368421052
2003,Cortland,1,1.1313868613138687
2003,Cortland,2,20.64021164021164
2003,Delaware,0,535.4814814814815
2003,Delaware,1,139.63366336633663
2003,Delaware,2,1.1867088607594938
2003,Dutchess,0,2052.30890052356
2003,Dutchess,1,45.29446064139942
2003,Dutchess,2,15.459530026109661
2003,Erie,0,9241.249185667752
2003,Erie,1,222.24438902743142
2003,Erie,2,61.89977477477478
2003,Essex,0,906.0845070422536
2003,Essex,1,111.85915492957747
2003,Essex,2,24.55045871559633
2003,Franklin,0,1351.7777777777778
2003,Franklin,1,38.821917808219176
2003,Franklin,2,42.013698630136986
2003,Fulton,0,749.6454545454545
2003,Fulton,1,61.98076923076923
2003,Fulton,2,50.31981981981982
2003,Genesee,0,4002.887640449438
2003,Genesee,1,69.17241379310344
2003,Genesee,2,59.16819571865443
2003,Greene,0,3943.1492537313434
2003,Greene,1,45.45205479452055
2003,Greene,2,1.11864406779661
2003,Hamilton,0,144.7
2003,Hamilton,1,0.0
2003,Hamilton,2,0.0
2003,Herkimer,0,3163.810344827586
2003,Herkimer,1,224.03937007874015
2003,Herkimer,2,70.57539682539682
2003,Jefferson,0,3524.755656108597
2003,Jefferson,1,5.946987951807229
2003,Jefferson,2,56.02695417789757
2003,Kings,0,27793.690476190477
2003,Kings,2,1438.960025789813
2003,Lewis,0,1284.469387755102
2003,Lewis,1,10.658119658119658
2003,Lewis,2,31.297619047619047
2003,Livingston,0,1632.8584905660377
2003,Livingston,1,15.881987577639752
2003,Livingston,2,21.360576923076923
2003,Madison,0,4077.1222222222223
2003,Madison,1,407.74545454545455
2003,Madison,2,0.0
2003,Monroe,0,5262.309021113244
2003,Monroe,1,137.52186588921282
2003,Monroe,2,43.089020771513354
2003,Montgomery,0,1714.4674556213017
2003,Montgomery,1,2.717857142857143
2003,Montgomery,2,20.422053231939163
2003,Nassau,0,4480.101214574899
2003,Nassau,1,315.34234234234236
2003,Nassau,2,32.45353011567611
2003,New York,0,53708.75
2003,New York,2,562.7231364956438
2003,Niagara,0,3008.1739130434785
2003,Niagara,1,106.03870967741935
2003,Niagara,2,27.00871296987802
2003,Oneida,0,2402.921348314607
2003,Oneida,1,242.79183673469387
2003,Oneida,2,135.92357512953367
2003,Onondaga,0,4518.159090909091
2003,Onondaga,1,243.07788944723617
2003,Onondaga,2,109.07225913621262
2003,Ontario,0,5122.5
2003,Ontario,1,190.48235294117646
2003,Ontario,2,121.72123893805309
2003,Orange,0,3276.507692307692
2003,Orange,1,0.0
2003,Orange,2,0.0
2003,Orleans,0,626.0769230769231
2003,Orleans,1,50.31818181818182
2003,Orleans,2,89.82857142857142
2003,Oswego,0,2126.685950413223
2003,Oswego,1,66.35964912280701
2003,Oswego,2,10.590395480225988
2003,Otsego,0,1282.976377952756
2003,Otsego,1,368.2134387351779
2003,Otsego,2,31.99203187250996
2003,Putnam,0,4914.3125
2003,Putnam,1,0.0
2003,Putnam,2,0.0
2003,Queens,0,25667.45029239766
2003,Queens,2,967.3602941176471
2003,Rensselaer,0,1107.3321917808219
2003,Rensselaer,1,54.41279069767442
2003,Rensselaer,2,8.240663900414937
2003,Richmond,0,64718.21052631579
2003,Richmond,2,1054.4702467343977
2003,Rockland,0,4922.587786259542
2003,Rockland,1,16.47252747252747
2003,Rockland,2,10.975567190226876
2003,Saint Lawrence,0,1706.7283950617284
2003,Saint Lawrence,1,13.028880866425993
2003,Saint Lawrence,2,87.28235294117647
2003,Saratoga,0,2507.2603550295858
2003,Saratoga,1,1401.1456692913387
2003,Saratoga,2,87.36263736263736
2003,Schenectady,0,2519.612612612613
2003,Schenectady,1,361.13861386138615
2003,Schenectady,2,0.0
2003,Schoharie,0,1707.8108108108108
2003,Schoharie,1,4.813008130081301
2003,Schoharie,2,0.0
2003,Schuyler,0,1147.68
2003,Schuyler,1,14.160377358490566
2003,Schuyler,2,117.51851851851852
2003,Seneca,0,1893.276595744681
2003,Seneca,1,93.6625
2003,Seneca,2,44.11764705882353
2003,Steuben,0,2531.8639455782313
2003,Steuben,1,223.83660130718954
2003,Steuben,2,26.521459227467812
2003,Suffolk,0,7966.700239808153
2003,Suffolk,1,4435.225641025641
2003,Suffolk,2,36.35610079575597
2003,Sullivan,0,1539.4368932038835
2003,Sullivan,1,1414.9302325581396
2003,Sullivan,2,68.9121212121212
2003,Tioga,0,1711.8048780487804
2003,Tioga,1,677.5625
2003,Tioga,2,99.83505154639175
2003,Tompkins,0,2233.970297029703
2003,Tompkins,1,0.0
2003,Tompkins,2,7.857954545454546
2003,Ulster,0,1513.072796934866
2003,Ulster,1,0.0
2003,Ulster,2,0.0
2003,Warren,0,1816.5131578947369
2003,Warren,1,0.0
2003,Warren,2,0.0
2003,Washington,0,849.1911764705883
2003,Washington,1,164.6875
2003,Washington,2,21.90547263681592
2003,Wayne,0,1946.71875
2003,Wayne,1,174.22093023255815
2003,Wayne,2,40.87867647058823
2003,Westchester,0,5254.121848739495
2003,Westchester,1,40.708920187793424
2003,Westchester,2,0.0
2003,Wyoming,0,1082.597014925373
2003,Wyoming,1,31.086206896551722
2003,Wyoming,2,19.406015037593985
2003,Yates,0,1504.0
2003,Yates,1,109.41739130434783
2003,Yates,2,97.3956043956044
2004,Albany,0,7466.553633217993
2004,Albany,1,155.11111111111111
2004,Albany,2,50.691873589164786
2004,Allegany,0,1269.5324675324675
2004,Allegany,1,221.89864864864865
2004,Allegany,2,35.28464419475655
2004,Bronx,0,37604.98717948718
2004,Bronx,2,1883.873031496063
2004,Broome,0,5421.19806763285
2004,Broome,1,276.125
2004,Broome,2,192.67164179104478
2004,Cattaraugus,0,3486.846846846847
2004,Cattaraugus,1,124.06550218340611
2004,Cattaraugus,2,116.88864142538975
2004,Cayuga,0,2196.701612903226
2004,Cayuga,1,51.724489795918366
2004,Cayuga,2,100.2967032967033
2004,Chautauqua,0,3374.830188679245
2004,Chautauqua,1,206.11690647482015
2004,Chautauqua,2,17.21963190184049
2004,Chemung,0,2808.3815789473683
2004,Chemung,1,1365.9473684210527
2004,Chemung,2,1569.8041401273886
2004,Chenango,0,1405.9130434782608
2004,Chenango,1,476.22222222222223
2004,Chenango,2,43.81278538812786
2004,Clinton,0,3063.650406504065
2004,Clinton,1,314.57894736842104
2004,Clinton,2,206.52403846153845
2004,Columbia,0,1274.8988764044943
2004,Columbia,1,0.0
2004,Columbia,2,2.7574626865671643
2004,Cortland,0,2222.3368421052633
2004,Cortland,1,122.52554744525547
2004,Cortland,2,100.31216931216932
2004,Delaware,0,1348.567901234568
2004,Delaware,1,27.00990099009901
2004,Delaware,2,100.4746835443038
2004,Dutchess,0,3282.675392670157
2004,Dutchess,1,0.0
2004,Dutchess,2,0.6005221932114883
2004,Erie,0,6535.4201954397395
2004,Erie,1,1606.4900249376558
2004,Erie,2,854.6559684684685
2004,Essex,0,1301.4507042253522
2004,Essex,1,21.985915492957748
2004,Essex,2,0.0
2004,Franklin,0,2639.375
2004,Franklin,1,184.97260273972603
2004,Franklin,2,60.0958904109589
2004,Fulton,0,1879.2727272727273
2004,Fulton,1,647.1730769230769
2004,Fulton,2,457.2432432432432
2004,Genesee,0,3935.550561797753
2004,Genesee,1,43.3448275862069
2004,Genesee,2,55.37614678899082
2004,Greene,0,3386.716417910448
2004,Greene,1,0.0
2004,Greene,2,0.0
2004,Hamilton,0,539.2
2004,Hamilton,1,39.48148148148148
2004,Hamilton,2,0.0
2004,Herkimer,0,1988.2586206896551
2004,Herkimer,1,39.47244094488189
2004,Herkimer,2,46.22222222222222
2004,Jefferson,0,4558.040723981901
2004,Jefferson,1,137.3710843373494
2004,Jefferson,2,464.2398921832884
2004,Kings,0,58429.119047619046
2004,Kings,2,2688.434558349452
2004,Lewis,0,1115.0
2004,Lewis,1,45.41880341880342
2004,Lewis,2,27.857142857142858
2004,Livingston,0,2439.754716981132
2004,Livingston,1,4.093167701863354
2004,Livingston,2,38.375
2004,Madison,0,2252.9777777777776
2004,Madison,1,448.55636363636364
2004,Madison,2,19.711409395973153
2004,Monroe,0,7231.767754318618
2004,Monroe,1,846.3819241982508
2004,Monroe,2,132.89169139465875
2004,Montgomery,0,3025.2781065088757
2004,Montgomery,1,14.971428571428572
2004,Montgomery,2,973.361216730038
2004,Nassau,0,10683.445344129555
2004,Nassau,1,1431.7889317889317
2004,Nassau,2,387.5380933386518
2004,New York,0,60868.15
2004,New York,2,2426.724104549855
2004,Niagara,0,3166.4584980237155
2004,Niagara,1,440.81935483870967
2004,Niagara,2,25.741100323624597
2004,Oneida,0,3601.938202247191
2004,Oneida,1,246.42857142857142
2004,Oneida,2,550.1709844559585
2004,Onondaga,0,4951.464646464647
2004,Onondaga,1,904.5100502512563
2004,Onondaga,2,585.2566445182724
2004,Ontario,0,5419.636363636364
2004,Ontario,1,30.188235294117646
2004,Ontario,2,24.15929203539823
2004,Orange,0,11565.838461538462
2004,Orange,1,30.251748251748253
2004,Orange,2,0.0
2004,Orleans,0,767.0153846153846
2004,Orleans,1,0.0
2004,Orleans,2,0.0
2004,Oswego,0,3841.3471074380163
2004,Oswego,1,93.47368421052632
2004,Oswego,2,161.6723163841808
2004,Otsego,0,1348.7007874015749
2004,Otsego,1,72.99604743083005
2004,Otsego,2,146.34661354581672
2004,Putnam,0,4963.21875
2004,Putnam,1,0.0
2004,Putnam,2,0.0
2004,Queens,0,39209.771929824565
2004,Queens,2,1711.006862745098
2004,Rensselaer,0,2217.5171232876714
2004,Rensselaer,1,452.52906976744185
2004,Rensselaer,2,58.170124481327804
2004,Richmond,0,53683.21052631579
2004,Richmond,2,1222.4412191582003
2004,Rockland,0,11559.038167938932
2004,Rockland,1,0.0
2004,Rockland,2,0.0
2004,Saint Lawrence,0,1952.0185185185185
2004,Saint Lawrence,1,397.48375451263536
2004,Saint Lawrence,2,74.43529411764706
2004,Saratoga,0,5425.5621301775145
2004,Saratoga,1,1986.3110236220473
2004,Saratoga,2,396.3736263736264
2004,Schenectady,0,6029.0
2004,Schenectady,1,131.8910891089109
2004,Schenectady,2,3.8722826086956523
2004,Schoharie,0,1499.0405405405406
2004,Schoharie,1,107.95121951219512
2004,Schoharie,2,65.525
2004,Schuyler,0,662.9466666666667
2004,Schuyler,1,455.33962264150944
2004,Schuyler,2,82.0
2004,Seneca,0,3559.0851063829787
2004,Seneca,1,137.6875
2004,Seneca,2,151.2941176470588
2004,Steuben,0,3304.081632653061
2004,Steuben,1,1.7941176470588236
2004,Steuben,2,180.7274678111588
2004,Suffolk,0,8752.52278177458
2004,Suffolk,1,7866.471794871795
2004,Suffolk,2,94.21651193633953
2004,Sullivan,0,3886.7281553398057
2004,Sullivan,1,470.28837209302327
2004,Sullivan,2,101.18484848484849
2004,Tioga,0,3263.2804878048782
2004,Tioga,1,757.1875
2004,Tioga,2,51.03092783505155
2004,Tompkins,0,4835.6138613861385
2004,Tompkins,1,68.36501901140684
2004,Tompkins,2,122.50568181818181
2004,Ulster,0,1982.3218390804598
2004,Ulster,1,0.0
2004,Ulster,2,0.0
2004,Warren,0,3367.1710526315787
2004,Warren,1,113.0923076923077
2004,Warren,2,114.81927710843374
2004,Washington,0,1491.8529411764705
2004,Washington,1,212.94230769230768
2004,Washington,2,91.66169154228855
2004,Wayne,0,2459.5
2004,Wayne,1,0.0
2004,Wayne,2,0.0
2004,Westchester,0,3578.1449579831933
2004,Westchester,1,636.4460093896714
2004,Westchester,2,52.308067542213884
2004,Wyoming,0,1035.4776119402984
2004,Wyoming,1,0.0
2004,Wyoming,2,0.0
2004,Yates,0,1437.051282051282
2004,Yates,1,122.85217391304347
2004,Yates,2,219.65934065934067
2005,Albany,0,7345.7093425605535
2005,Albany,1,713.515873015873
2005,Albany,2,157.74040632054175
2005,Allegany,0,1197.7792207792209
2005,Allegany,1,153.3918918918919
2005,Allegany,2,20.95880149812734
2005,Bronx,0,35630.692307692305
2005,Bronx,2,1239.6712598425197
2005,Broome,0,4740.642512077295
2005,Broome,1,211.63636363636363
2005,Broome,2,221.86733001658374
2005,Cattaraugus,0,1866.981981981982
2005,Cattaraugus,1,88.51091703056768
2005,Cattaraugus,2,38.85077951002227
2005,Cayuga,0,1861.6854838709678
2005,Cayuga,1,55.08163265306123
2005,Cayuga,2,120.12454212454213
2005,Chautauqua,0,3561.830188679245
2005,Chautauqua,1,236.93345323741008
2005,Chautauqua,2,132.86503067484662
2005,Chemung,0,3146.5526315789475
2005,Chemung,1,226.78947368421052
2005,Chemung,2,1097.6942675159235
2005,Chenango,0,1122.4130434782608
2005,Chenango,1,909.1372549019608
2005,Chenango,2,112.11872146118722
2005,Clinton,0,2148.642276422764
2005,Clinton,1,98.0827067669173
2005,Clinton,2,87.86538461538461
2005,Columbia,0,4124.932584269663
2005,Columbia,1,0.0
2005,Columbia,2,7.25
2005,Cortland,0,2622.3263157894735
2005,Cortland,1,36.956204379562045
2005,Cortland,2,37.71957671957672
2005,Delaware,0,1384.5802469135801
2005,Delaware,1,374.48514851485146
2005,Delaware,2,52.18037974683544
2005,Dutchess,0,4562.251308900523
2005,Dutchess,1,1222.600583090379
2005,Dutchess,2,552.6749347258485
2005,Erie,0,8993.560260586319
2005,Erie,1,1255.7356608478804
2005,Erie,2,544.2257882882883
2005,Essex,0,904.056338028169
2005,Essex,1,208.04225352112675
2005,Essex,2,15.339449541284404
2005,Franklin,0,1423.2777777777778
